"id,nameWithOwner,url,stargazersTotalCount,issuesTotalCount"
"MDEwOlJlcG9zaXRvcnk4MTI3NTI0OA==,amdegroot/ssd.pytorch,https://github.com/amdegroot/ssd.pytorch,{'totalCount': 3615},{'totalCount': 427}"
"MDEwOlJlcG9zaXRvcnk2NDQ4MTE0Ng==,pandolia/qqbot,https://github.com/pandolia/qqbot,{'totalCount': 3591},{'totalCount': 354}"
"MDEwOlJlcG9zaXRvcnk2NjY0MTAzNw==,LonamiWebs/Telethon,https://github.com/LonamiWebs/Telethon,{'totalCount': 3588},{'totalCount': 1147}"
"MDEwOlJlcG9zaXRvcnkxNjg3OTk1MjY=,rwightman/pytorch-image-models,https://github.com/rwightman/pytorch-image-models,{'totalCount': 3586},{'totalCount': 102}"
"MDEwOlJlcG9zaXRvcnkxMDEzMDM1Njc=,hwalsuklee/tensorflow-generative-model-collections,https://github.com/hwalsuklee/tensorflow-generative-model-collections,{'totalCount': 3578},{'totalCount': 26}"
"MDEwOlJlcG9zaXRvcnk5MTIyMjA5Nw==,kkroening/ffmpeg-python,https://github.com/kkroening/ffmpeg-python,{'totalCount': 3577},{'totalCount': 287}"
"MDEwOlJlcG9zaXRvcnk3OTc3NTE1Ng==,jcjohnson/pytorch-examples,https://github.com/jcjohnson/pytorch-examples,{'totalCount': 3559},{'totalCount': 26}"
"MDEwOlJlcG9zaXRvcnkxODIyMTA0NTg=,aidlearning/AidLearning-FrameWork,https://github.com/aidlearning/AidLearning-FrameWork,{'totalCount': 3544},{'totalCount': 99}"
"MDEwOlJlcG9zaXRvcnkxMTU1NTk1MDM=,samuelhwilliams/Eel,https://github.com/samuelhwilliams/Eel,{'totalCount': 3538},{'totalCount': 232}"
"MDEwOlJlcG9zaXRvcnkxMzkxNTYzNTQ=,opencv/cvat,https://github.com/opencv/cvat,{'totalCount': 3532},{'totalCount': 786}"
"MDEwOlJlcG9zaXRvcnk3ODg4MDEyOA==,instagrambot/instabot,https://github.com/instagrambot/instabot,{'totalCount': 3523},{'totalCount': 961}"
"MDEwOlJlcG9zaXRvcnk1NjU4MjY5Mw==,pavelgonchar/colornet,https://github.com/pavelgonchar/colornet,{'totalCount': 3519},{'totalCount': 15}"
"MDEwOlJlcG9zaXRvcnk1NDk3Mjc2OQ==,QUANTAXIS/QUANTAXIS,https://github.com/QUANTAXIS/QUANTAXIS,{'totalCount': 3514},{'totalCount': 334}"
"MDEwOlJlcG9zaXRvcnkxNzkxNTI0MjA=,wistbean/learn_python3_spider,https://github.com/wistbean/learn_python3_spider,{'totalCount': 3494},{'totalCount': 16}"
"MDEwOlJlcG9zaXRvcnkxNDA5NDM0NDQ=,benedekrozemberczki/awesome-graph-classification,https://github.com/benedekrozemberczki/awesome-graph-classification,{'totalCount': 3492},{'totalCount': 8}"
"MDEwOlJlcG9zaXRvcnkxNTIyMzc3ODc=,taoufik07/responder,https://github.com/taoufik07/responder,{'totalCount': 3483},{'totalCount': 202}"
"MDEwOlJlcG9zaXRvcnk3OTU4NDU4Nw==,yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,{'totalCount': 3474},{'totalCount': 329}"
"MDEwOlJlcG9zaXRvcnkxMzc0NDQ0ODc=,mwouts/jupytext,https://github.com/mwouts/jupytext,{'totalCount': 3474},{'totalCount': 297}"
"MDEwOlJlcG9zaXRvcnkxNDY2MTk1NTY=,trekhleb/learn-python,https://github.com/trekhleb/learn-python,{'totalCount': 3470},{'totalCount': 3}"
"MDEwOlJlcG9zaXRvcnk1MTI5MDg1Mg==,bigchaindb/bigchaindb,https://github.com/bigchaindb/bigchaindb,{'totalCount': 3462},{'totalCount': 1173}"
"MDEwOlJlcG9zaXRvcnk4ODY1NTM1Mg==,LazoCoder/Pokemon-Terminal,https://github.com/LazoCoder/Pokemon-Terminal,{'totalCount': 3454},{'totalCount': 101}"
"MDEwOlJlcG9zaXRvcnkxNTMxMTMyMDc=,codertimo/BERT-pytorch,https://github.com/codertimo/BERT-pytorch,{'totalCount': 3442},{'totalCount': 63}"
"MDEwOlJlcG9zaXRvcnk1MjcwMTQyOA==,awentzonline/image-analogies,https://github.com/awentzonline/image-analogies,{'totalCount': 3419},{'totalCount': 49}"
"MDEwOlJlcG9zaXRvcnkxMDc5MTQ0OTM=,simonw/datasette,https://github.com/simonw/datasette,{'totalCount': 3418},{'totalCount': 602}"
"MDEwOlJlcG9zaXRvcnkxMTA0NDIzNzk=,mbadry1/DeepLearning.ai-Summary,https://github.com/mbadry1/DeepLearning.ai-Summary,{'totalCount': 3413},{'totalCount': 14}"
"MDEwOlJlcG9zaXRvcnkxMDQ5NjczNjk=,apachecn/sklearn-doc-zh,https://github.com/apachecn/sklearn-doc-zh,{'totalCount': 3384},{'totalCount': 37}"
"MDEwOlJlcG9zaXRvcnk3MzY2MDgzOQ==,buriburisuri/speech-to-text-wavenet,https://github.com/buriburisuri/speech-to-text-wavenet,{'totalCount': 3377},{'totalCount': 112}"
"MDEwOlJlcG9zaXRvcnk3OTg0MTYwOA==,endernewton/tf-faster-rcnn,https://github.com/endernewton/tf-faster-rcnn,{'totalCount': 3357},{'totalCount': 471}"
"MDEwOlJlcG9zaXRvcnkxOTQzMDY0NjE=,yuanxiaosc/DeepNude-an-Image-to-Image-technology,https://github.com/yuanxiaosc/DeepNude-an-Image-to-Image-technology,{'totalCount': 3303},{'totalCount': 2}"
"MDEwOlJlcG9zaXRvcnkxMDYwODAwNjU=,shenweichen/DeepCTR,https://github.com/shenweichen/DeepCTR,{'totalCount': 3297},{'totalCount': 156}"
"MDEwOlJlcG9zaXRvcnk3MzcwMTQ5Ng==,corna/me_cleaner,https://github.com/corna/me_cleaner,{'totalCount': 3279},{'totalCount': 297}"
"MDEwOlJlcG9zaXRvcnk2Mjk3Mzg3Ng==,arielf/weight-loss,https://github.com/arielf/weight-loss,{'totalCount': 3276},{'totalCount': 30}"
"MDEwOlJlcG9zaXRvcnk4MTM0OTA2OA==,snipsco/snips-nlu,https://github.com/snipsco/snips-nlu,{'totalCount': 3268},{'totalCount': 234}"
"MDEwOlJlcG9zaXRvcnkxMDE2NjQ2ODM=,miyakogi/pyppeteer,https://github.com/miyakogi/pyppeteer,{'totalCount': 3243},{'totalCount': 233}"
"MDEwOlJlcG9zaXRvcnkxMzc5MDUyMzg=,SmirkCao/Lihang,https://github.com/SmirkCao/Lihang,{'totalCount': 3242},{'totalCount': 38}"
"MDEwOlJlcG9zaXRvcnk5Nzk5Nzc5NA==,Blizzard/s2client-proto,https://github.com/Blizzard/s2client-proto,{'totalCount': 3237},{'totalCount': 100}"
"MDEwOlJlcG9zaXRvcnkxODUzOTg5OTU=,STVIR/pysot,https://github.com/STVIR/pysot,{'totalCount': 3232},{'totalCount': 354}"
"MDEwOlJlcG9zaXRvcnkyMDkxMjA2Mzc=,Netflix/metaflow,https://github.com/Netflix/metaflow,{'totalCount': 3230},{'totalCount': 138}"
"MDEwOlJlcG9zaXRvcnkxMTg4NTQzNDM=,Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,{'totalCount': 3229},{'totalCount': 214}"
"MDEwOlJlcG9zaXRvcnk5ODg0ODkwNA==,ildoonet/tf-pose-estimation,https://github.com/ildoonet/tf-pose-estimation,{'totalCount': 3227},{'totalCount': 578}"
"MDEwOlJlcG9zaXRvcnk2ODUzNzQ4OA==,kootenpv/whereami,https://github.com/kootenpv/whereami,{'totalCount': 3226},{'totalCount': 38}"
"MDEwOlJlcG9zaXRvcnk5NjQ1NDU1Nw==,nteract/papermill,https://github.com/nteract/papermill,{'totalCount': 3225},{'totalCount': 241}"
"MDEwOlJlcG9zaXRvcnkxMDU4Mjg4Mzk=,hunkim/PyTorchZeroToAll,https://github.com/hunkim/PyTorchZeroToAll,{'totalCount': 3207},{'totalCount': 29}"
"MDEwOlJlcG9zaXRvcnkxNzM1NDQ0NDA=,PaddlePaddle/ERNIE,https://github.com/PaddlePaddle/ERNIE,{'totalCount': 3201},{'totalCount': 315}"
"MDEwOlJlcG9zaXRvcnkxMjMyMzA1ODA=,shobrook/rebound,https://github.com/shobrook/rebound,{'totalCount': 3192},{'totalCount': 43}"
"MDEwOlJlcG9zaXRvcnkxMDYwNjE5MDc=,CSAILVision/semantic-segmentation-pytorch,https://github.com/CSAILVision/semantic-segmentation-pytorch,{'totalCount': 3192},{'totalCount': 184}"
"MDEwOlJlcG9zaXRvcnkxMzg4MzExNzA=,facebookresearch/mmf,https://github.com/facebookresearch/mmf,{'totalCount': 3192},{'totalCount': 187}"
"MDEwOlJlcG9zaXRvcnkxMTgzNjU0MDM=,MrGemy95/Tensorflow-Project-Template,https://github.com/MrGemy95/Tensorflow-Project-Template,{'totalCount': 3183},{'totalCount': 17}"
"MDEwOlJlcG9zaXRvcnkxNTY3MDY0OTQ=,santinic/pampy,https://github.com/santinic/pampy,{'totalCount': 3177},{'totalCount': 29}"
"MDEwOlJlcG9zaXRvcnkxMzI3MzI2MDE=,ubuntu/microk8s,https://github.com/ubuntu/microk8s,{'totalCount': 3157},{'totalCount': 726}"
"MDEwOlJlcG9zaXRvcnk3OTA4MzYxNA==,python-trio/trio,https://github.com/python-trio/trio,{'totalCount': 3150},{'totalCount': 547}"
"MDEwOlJlcG9zaXRvcnkxMTg2NjAxMjM=,google/diff-match-patch,https://github.com/google/diff-match-patch,{'totalCount': 3145},{'totalCount': 62}"
"MDEwOlJlcG9zaXRvcnkxMDcxMDA1ODE=,andabi/deep-voice-conversion,https://github.com/andabi/deep-voice-conversion,{'totalCount': 3145},{'totalCount': 121}"
"MDEwOlJlcG9zaXRvcnk3NjYwNjU3Mg==,timofurrer/maya,https://github.com/timofurrer/maya,{'totalCount': 3141},{'totalCount': 82}"
"MDEwOlJlcG9zaXRvcnk5MDM4MDAwOQ==,msracver/Deformable-ConvNets,https://github.com/msracver/Deformable-ConvNets,{'totalCount': 3139},{'totalCount': 253}"
"MDEwOlJlcG9zaXRvcnk5NzUzMzUxNQ==,skorch-dev/skorch,https://github.com/skorch-dev/skorch,{'totalCount': 3134},{'totalCount': 299}"
"MDEwOlJlcG9zaXRvcnkxMDU2OTk3NTA=,yzhao062/pyod,https://github.com/yzhao062/pyod,{'totalCount': 3133},{'totalCount': 112}"
"MDEwOlJlcG9zaXRvcnk4NzMxNDI4OQ==,Sentdex/pygta5,https://github.com/Sentdex/pygta5,{'totalCount': 3130},{'totalCount': 110}"
"MDEwOlJlcG9zaXRvcnk1NzIyNDMwOA==,ActivityWatch/activitywatch,https://github.com/ActivityWatch/activitywatch,{'totalCount': 3073},{'totalCount': 360}"
"MDEwOlJlcG9zaXRvcnkxNzcwNTkwNDk=,baowenbo/DAIN,https://github.com/baowenbo/DAIN,{'totalCount': 3067},{'totalCount': 66}"
"MDEwOlJlcG9zaXRvcnk4NDI5MDU4OA==,jinfagang/tensorflow_poems,https://github.com/jinfagang/tensorflow_poems,{'totalCount': 3062},{'totalCount': 0}"
"MDEwOlJlcG9zaXRvcnkyMTgxMDQ4Nzk=,cloudflare/flan,https://github.com/cloudflare/flan,{'totalCount': 3060},{'totalCount': 32}"
"MDEwOlJlcG9zaXRvcnkxNDQ1MDQzNTA=,astorfi/Deep-Learning-Roadmap,https://github.com/astorfi/Deep-Learning-Roadmap,{'totalCount': 3054},{'totalCount': 4}"
"MDEwOlJlcG9zaXRvcnk5MDE5NDYxNg==,samuelcolvin/pydantic,https://github.com/samuelcolvin/pydantic,{'totalCount': 3047},{'totalCount': 820}"
"MDEwOlJlcG9zaXRvcnk3MjE1MjUzMQ==,drathier/stack-overflow-import,https://github.com/drathier/stack-overflow-import,{'totalCount': 3043},{'totalCount': 10}"
"MDEwOlJlcG9zaXRvcnk1MTk3OTE0Mg==,christabor/flask_jsondash,https://github.com/christabor/flask_jsondash,{'totalCount': 3042},{'totalCount': 153}"
"MDEwOlJlcG9zaXRvcnk5MzcyODEwNA==,NTMC-Community/MatchZoo,https://github.com/NTMC-Community/MatchZoo,{'totalCount': 3033},{'totalCount': 440}"
"MDEwOlJlcG9zaXRvcnk5NDYxODU2MA==,Kyubyong/transformer,https://github.com/Kyubyong/transformer,{'totalCount': 3023},{'totalCount': 135}"
"MDEwOlJlcG9zaXRvcnk3Njc5MzcwNA==,jaungiers/LSTM-Neural-Network-for-Time-Series-Prediction,https://github.com/jaungiers/LSTM-Neural-Network-for-Time-Series-Prediction,{'totalCount': 3022},{'totalCount': 63}"
"MDEwOlJlcG9zaXRvcnkyMDI5MjczOTU=,eon01/kubernetes-workshop,https://github.com/eon01/kubernetes-workshop,{'totalCount': 3014},{'totalCount': 4}"
"MDEwOlJlcG9zaXRvcnk4OTk1OTE1Ng==,r0oth3x49/udemy-dl,https://github.com/r0oth3x49/udemy-dl,{'totalCount': 3012},{'totalCount': 451}"
"MDEwOlJlcG9zaXRvcnkxMTIxNjk5OTQ=,gaojiuli/toapi,https://github.com/gaojiuli/toapi,{'totalCount': 3010},{'totalCount': 53}"
"MDEwOlJlcG9zaXRvcnk4NjE2NzcyOA==,CharlesShang/FastMaskRCNN,https://github.com/CharlesShang/FastMaskRCNN,{'totalCount': 3008},{'totalCount': 188}"
"MDEwOlJlcG9zaXRvcnkxNzk2NzQ4OTY=,idealo/imagededup,https://github.com/idealo/imagededup,{'totalCount': 3006},{'totalCount': 49}"
"MDEwOlJlcG9zaXRvcnkxNzgxNjc1NTQ=,Kr1s77/Python-crawler-tutorial-starts-from-zero,https://github.com/Kr1s77/Python-crawler-tutorial-starts-from-zero,{'totalCount': 3000},{'totalCount': 18}"
"MDEwOlJlcG9zaXRvcnkyNTMzODUyNDI=,zylo117/Yet-Another-EfficientDet-Pytorch,https://github.com/zylo117/Yet-Another-EfficientDet-Pytorch,{'totalCount': 2999},{'totalCount': 276}"
"MDEwOlJlcG9zaXRvcnkxOTI4MTQ0MTk=,ymcui/Chinese-BERT-wwm,https://github.com/ymcui/Chinese-BERT-wwm,{'totalCount': 2992},{'totalCount': 116}"
"MDEwOlJlcG9zaXRvcnkxNDQwMjc1NTY=,deepmind/trfl,https://github.com/deepmind/trfl,{'totalCount': 2984},{'totalCount': 18}"
"MDEwOlJlcG9zaXRvcnk1Mzk1MzU2NA==,LiuXingMing/SinaSpider,https://github.com/LiuXingMing/SinaSpider,{'totalCount': 2977},{'totalCount': 73}"
"MDEwOlJlcG9zaXRvcnkxNzAyODQzNjA=,run-youngjoo/SC-FEGAN,https://github.com/run-youngjoo/SC-FEGAN,{'totalCount': 2974},{'totalCount': 43}"
"MDEwOlJlcG9zaXRvcnkyNTQxMjc3NTM=,vt-vl-lab/3d-photo-inpainting,https://github.com/vt-vl-lab/3d-photo-inpainting,{'totalCount': 2973},{'totalCount': 48}"
"MDEwOlJlcG9zaXRvcnkyMTc0MzM3Njc=,facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,{'totalCount': 2967},{'totalCount': 156}"
"MDEwOlJlcG9zaXRvcnkxMDE2MDc3MDE=,gaussic/text-classification-cnn-rnn,https://github.com/gaussic/text-classification-cnn-rnn,{'totalCount': 2966},{'totalCount': 141}"
"MDEwOlJlcG9zaXRvcnkxNjEyNzgyMDU=,instantbox/instantbox,https://github.com/instantbox/instantbox,{'totalCount': 2952},{'totalCount': 36}"
"MDEwOlJlcG9zaXRvcnkxMzI3MDk4MjQ=,doccano/doccano,https://github.com/doccano/doccano,{'totalCount': 2944},{'totalCount': 513}"
"MDEwOlJlcG9zaXRvcnkyMTQ0NTI2NzM=,ownthink/KnowledgeGraphData,https://github.com/ownthink/KnowledgeGraphData,{'totalCount': 2943},{'totalCount': 16}"
"MDEwOlJlcG9zaXRvcnk5NjgzMjU4MA==,Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,{'totalCount': 2935},{'totalCount': 106}"
"MDEwOlJlcG9zaXRvcnk3MTE1NDUyOQ==,lawlite19/MachineLearning_Python,https://github.com/lawlite19/MachineLearning_Python,{'totalCount': 2931},{'totalCount': 11}"
"MDEwOlJlcG9zaXRvcnkxNDM2MTczNzg=,Avik-Jain/100-Days-of-ML-Code-Chinese-Version,https://github.com/Avik-Jain/100-Days-of-ML-Code-Chinese-Version,{'totalCount': 2926},{'totalCount': 8}"
"MDEwOlJlcG9zaXRvcnkxMzc5NjIyOTY=,llSourcell/learn_math_fast,https://github.com/llSourcell/learn_math_fast,{'totalCount': 2925},{'totalCount': 1}"
"MDEwOlJlcG9zaXRvcnk2Mjk2NTI2OQ==,bijection/sistine,https://github.com/bijection/sistine,{'totalCount': 2921},{'totalCount': 14}"
"MDEwOlJlcG9zaXRvcnkxMDQ3MjI4MDY=,huyingxi/Synonyms,https://github.com/huyingxi/Synonyms,{'totalCount': 2920},{'totalCount': 88}"
"MDEwOlJlcG9zaXRvcnkxNTc1ODg2MTA=,rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,{'totalCount': 2916},{'totalCount': 89}"
"MDEwOlJlcG9zaXRvcnkxMjg5MTE0MzE=,imWildCat/scylla,https://github.com/imWildCat/scylla,{'totalCount': 2915},{'totalCount': 73}"
"MDEwOlJlcG9zaXRvcnk4NDA4OTI3MA==,nl8590687/ASRT_SpeechRecognition,https://github.com/nl8590687/ASRT_SpeechRecognition,{'totalCount': 2901},{'totalCount': 172}"
"MDEwOlJlcG9zaXRvcnkxMzE3MjI1NTY=,chineseocr/chineseocr,https://github.com/chineseocr/chineseocr,{'totalCount': 2889},{'totalCount': 445}"
"MDEwOlJlcG9zaXRvcnk3NDE3MTkyOA==,pypa/pipfile,https://github.com/pypa/pipfile,{'totalCount': 2883},{'totalCount': 91}"
"MDEwOlJlcG9zaXRvcnk3MjY0MDgzNQ==,liangliangyy/DjangoBlog,https://github.com/liangliangyy/DjangoBlog,{'totalCount': 2877},{'totalCount': 223}"
"MDEwOlJlcG9zaXRvcnk1NTg3ODM4MA==,chrissimpkins/Crunch,https://github.com/chrissimpkins/Crunch,{'totalCount': 2873},{'totalCount': 57}"
"MDEwOlJlcG9zaXRvcnk3OTYyNjUwMg==,kuangliu/pytorch-cifar,https://github.com/kuangliu/pytorch-cifar,{'totalCount': 2869},{'totalCount': 87}"
"MDEwOlJlcG9zaXRvcnk1NjgzMzQ2NA==,listen1/listen1,https://github.com/listen1/listen1,{'totalCount': 2865},{'totalCount': 61}"
"MDEwOlJlcG9zaXRvcnk3OTE5NzI1NA==,AKSHAYUBHAT/DeepVideoAnalytics,https://github.com/AKSHAYUBHAT/DeepVideoAnalytics,{'totalCount': 2858},{'totalCount': 207}"
"MDEwOlJlcG9zaXRvcnk4MjgxNDM4Mg==,RoganDawes/P4wnP1,https://github.com/RoganDawes/P4wnP1,{'totalCount': 2856},{'totalCount': 296}"
"MDEwOlJlcG9zaXRvcnkxMDQxNTcyOTI=,eragonruan/text-detection-ctpn,https://github.com/eragonruan/text-detection-ctpn,{'totalCount': 2851},{'totalCount': 430}"
"MDEwOlJlcG9zaXRvcnk2ODQ4MzM2NQ==,graphql-python/graphene-django,https://github.com/graphql-python/graphene-django,{'totalCount': 2850},{'totalCount': 606}"
"MDEwOlJlcG9zaXRvcnk1MjgzNzM1MA==,cloud-custodian/cloud-custodian,https://github.com/cloud-custodian/cloud-custodian,{'totalCount': 2850},{'totalCount': 2608}"
"MDEwOlJlcG9zaXRvcnk5MTYyOTgxNg==,freqtrade/freqtrade,https://github.com/freqtrade/freqtrade,{'totalCount': 2843},{'totalCount': 1098}"
"MDEwOlJlcG9zaXRvcnkxNDY3MjIzNzg=,madhavanmalolan/awesome-reactnative-ui,https://github.com/madhavanmalolan/awesome-reactnative-ui,{'totalCount': 2842},{'totalCount': 4}"
"MDEwOlJlcG9zaXRvcnkxMzg3OTY2OTk=,dbolya/yolact,https://github.com/dbolya/yolact,{'totalCount': 2829},{'totalCount': 427}"
"MDEwOlJlcG9zaXRvcnk4MjkzMzMxNQ==,telepresenceio/telepresence,https://github.com/telepresenceio/telepresence,{'totalCount': 2829},{'totalCount': 888}"
"MDEwOlJlcG9zaXRvcnkxNzEwMjAxMjU=,taki0112/Tensorflow-Cookbook,https://github.com/taki0112/Tensorflow-Cookbook,{'totalCount': 2826},{'totalCount': 3}"
"MDEwOlJlcG9zaXRvcnkxMTI2NTQ3MDg=,easy-tensorflow/easy-tensorflow,https://github.com/easy-tensorflow/easy-tensorflow,{'totalCount': 2826},{'totalCount': 4}"
"MDEwOlJlcG9zaXRvcnkxNzE4OTk3NDY=,Mckinsey666/bullet,https://github.com/Mckinsey666/bullet,{'totalCount': 2822},{'totalCount': 33}"
"MDEwOlJlcG9zaXRvcnkxMTIwMjQyOTA=,caronc/apprise,https://github.com/caronc/apprise,{'totalCount': 2818},{'totalCount': 97}"
"MDEwOlJlcG9zaXRvcnk2NDk3MDkyNQ==,RocketMap/RocketMap,https://github.com/RocketMap/RocketMap,{'totalCount': 2811},{'totalCount': 1201}"
"MDEwOlJlcG9zaXRvcnkxMTQzNjQ3NDE=,joshua-wu/deepfakes_faceswap,https://github.com/joshua-wu/deepfakes_faceswap,{'totalCount': 2799},{'totalCount': 19}"
"MDEwOlJlcG9zaXRvcnkxMTE4MzU3OTY=,pytorch/ignite,https://github.com/pytorch/ignite,{'totalCount': 2796},{'totalCount': 462}"
"MDEwOlJlcG9zaXRvcnkxMzg1NDczODM=,quark0/darts,https://github.com/quark0/darts,{'totalCount': 2795},{'totalCount': 134}"
"MDEwOlJlcG9zaXRvcnk2MTQzMTExMw==,atlanhq/camelot,https://github.com/atlanhq/camelot,{'totalCount': 2790},{'totalCount': 299}"
"MDEwOlJlcG9zaXRvcnkxNTkyOTA3OTk=,OUCMachineLearning/OUCML,https://github.com/OUCMachineLearning/OUCML,{'totalCount': 2786},{'totalCount': 7}"
"MDEwOlJlcG9zaXRvcnkxNjQ1NjQ2MzA=,0xInfection/Awesome-WAF,https://github.com/0xInfection/Awesome-WAF,{'totalCount': 2781},{'totalCount': 1}"
"MDEwOlJlcG9zaXRvcnkxMTQzNTA0NTI=,mherrmann/fbs,https://github.com/mherrmann/fbs,{'totalCount': 2781},{'totalCount': 177}"
"MDEwOlJlcG9zaXRvcnk2NzgzNDUwMg==,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,{'totalCount': 2768},{'totalCount': 251}"
"MDEwOlJlcG9zaXRvcnk4MzgyMTY2OQ==,Qiskit/qiskit-terra,https://github.com/Qiskit/qiskit-terra,{'totalCount': 2765},{'totalCount': 1738}"
"MDEwOlJlcG9zaXRvcnkxNDAwOTI3ODY=,Greenwolf/social_mapper,https://github.com/Greenwolf/social_mapper,{'totalCount': 2763},{'totalCount': 147}"
"MDEwOlJlcG9zaXRvcnkxNzA5MDc1MzI=,Luolc/AdaBound,https://github.com/Luolc/AdaBound,{'totalCount': 2737},{'totalCount': 21}"
"MDEwOlJlcG9zaXRvcnkxMjg0NzQyOTY=,ayooshkathuria/pytorch-yolo-v3,https://github.com/ayooshkathuria/pytorch-yolo-v3,{'totalCount': 2737},{'totalCount': 126}"
"MDEwOlJlcG9zaXRvcnkxNTkwMDQwOTQ=,macanv/BERT-BiLSTM-CRF-NER,https://github.com/macanv/BERT-BiLSTM-CRF-NER,{'totalCount': 2724},{'totalCount': 324}"
"MDEwOlJlcG9zaXRvcnk4Njc0MDE0OQ==,datawire/ambassador,https://github.com/datawire/ambassador,{'totalCount': 2720},{'totalCount': 1048}"
"MDEwOlJlcG9zaXRvcnkxMDE1NTI4OTc=,the0demiurge/ShadowSocksShare,https://github.com/the0demiurge/ShadowSocksShare,{'totalCount': 2714},{'totalCount': 76}"
"MDEwOlJlcG9zaXRvcnk3MDYxMjExMw==,CCOSTAN/Home-AssistantConfig,https://github.com/CCOSTAN/Home-AssistantConfig,{'totalCount': 2713},{'totalCount': 710}"
"MDEwOlJlcG9zaXRvcnk3MjA3MDY4MQ==,saulpw/visidata,https://github.com/saulpw/visidata,{'totalCount': 2711},{'totalCount': 417}"
"MDEwOlJlcG9zaXRvcnk1OTEyMTY5NA==,DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,{'totalCount': 2711},{'totalCount': 550}"
"MDEwOlJlcG9zaXRvcnkxNTg3ODk4OTU=,YunYang1994/tensorflow-yolov3,https://github.com/YunYang1994/tensorflow-yolov3,{'totalCount': 2707},{'totalCount': 509}"
"MDEwOlJlcG9zaXRvcnkxMjA3MzMzOTY=,roytseng-tw/Detectron.pytorch,https://github.com/roytseng-tw/Detectron.pytorch,{'totalCount': 2699},{'totalCount': 200}"
"MDEwOlJlcG9zaXRvcnk3NjgyNjUxMQ==,ysrc/xunfeng,https://github.com/ysrc/xunfeng,{'totalCount': 2692},{'totalCount': 175}"
"MDEwOlJlcG9zaXRvcnk2MjgyNDk5OA==,Conchylicultor/DeepQA,https://github.com/Conchylicultor/DeepQA,{'totalCount': 2690},{'totalCount': 180}"
"MDEwOlJlcG9zaXRvcnk4NTQ5MTA1MA==,tensorforce/tensorforce,https://github.com/tensorforce/tensorforce,{'totalCount': 2670},{'totalCount': 476}"
"MDEwOlJlcG9zaXRvcnk4NTg3MzAxMg==,meetshah1995/pytorch-semseg,https://github.com/meetshah1995/pytorch-semseg,{'totalCount': 2665},{'totalCount': 203}"
"MDEwOlJlcG9zaXRvcnk4MDM5OTc1OA==,martinarjovsky/WassersteinGAN,https://github.com/martinarjovsky/WassersteinGAN,{'totalCount': 2663},{'totalCount': 56}"
"MDEwOlJlcG9zaXRvcnk3MzU5NDA5Mw==,zzw922cn/Automatic_Speech_Recognition,https://github.com/zzw922cn/Automatic_Speech_Recognition,{'totalCount': 2662},{'totalCount': 87}"
"MDEwOlJlcG9zaXRvcnkxNTMwNDIwNTE=,Tencent/tencent-ml-images,https://github.com/Tencent/tencent-ml-images,{'totalCount': 2659},{'totalCount': 59}"
"MDEwOlJlcG9zaXRvcnkxNDMzMjgzMTU=,mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,{'totalCount': 2655},{'totalCount': 189}"
"MDEwOlJlcG9zaXRvcnk3MjQ3MzcyNw==,kubernetes-client/python,https://github.com/kubernetes-client/python,{'totalCount': 2650},{'totalCount': 719}"
"MDEwOlJlcG9zaXRvcnkxMDQ5NzMwNDI=,ecthros/uncaptcha,https://github.com/ecthros/uncaptcha,{'totalCount': 2646},{'totalCount': 11}"
"MDEwOlJlcG9zaXRvcnkxNzM3MzMwMTc=,foolwood/SiamMask,https://github.com/foolwood/SiamMask,{'totalCount': 2635},{'totalCount': 146}"
"MDEwOlJlcG9zaXRvcnk4MDQ5MjE3Mg==,charlesq34/pointnet,https://github.com/charlesq34/pointnet,{'totalCount': 2633},{'totalCount': 239}"
"MDEwOlJlcG9zaXRvcnk1NDgyODI1Mg==,agronholm/apscheduler,https://github.com/agronholm/apscheduler,{'totalCount': 2628},{'totalCount': 365}"
"MDEwOlJlcG9zaXRvcnk3ODg2MjY5NQ==,kylemcdonald/FreeWifi,https://github.com/kylemcdonald/FreeWifi,{'totalCount': 2622},{'totalCount': 16}"
"MDEwOlJlcG9zaXRvcnkxNzM1MDI2Mzc=,weskerfoot/DeleteFB,https://github.com/weskerfoot/DeleteFB,{'totalCount': 2619},{'totalCount': 76}"
"MDEwOlJlcG9zaXRvcnk3MzQ2MTY3Ng==,vyperlang/vyper,https://github.com/vyperlang/vyper,{'totalCount': 2619},{'totalCount': 761}"
"MDEwOlJlcG9zaXRvcnkxMzczNzQ2ODY=,google/gif-for-cli,https://github.com/google/gif-for-cli,{'totalCount': 2616},{'totalCount': 15}"
"MDEwOlJlcG9zaXRvcnk3MDM1NjM4Ng==,cysmith/neural-style-tf,https://github.com/cysmith/neural-style-tf,{'totalCount': 2611},{'totalCount': 90}"
